vertex_id,y,z
7108,177.267,11.839
7109,177.268,16.923
7110,177.270,22.003
7111,177.272,27.081
7112,177.274,32.158
7113,177.276,37.235
7114,177.278,42.311
7115,177.280,47.388
7116,177.282,52.465
7117,177.284,57.541
7118,177.286,62.618
7119,177.289,67.695
7120,177.291,72.771
7121,177.293,77.848
7122,177.295,82.924
7123,177.297,88.001
7124,177.299,93.078
7125,177.302,98.154
7126,177.304,103.231
7127,177.306,108.307
7128,177.308,113.384
7129,177.310,118.461
7130,177.312,123.537
7131,177.315,128.614
7132,177.317,133.690
7133,177.319,138.767
7134,177.321,143.844
7135,177.323,148.920
7136,177.325,153.997
7137,177.328,159.074
7138,177.330,164.150
7139,177.332,169.227
7140,177.334,174.303
7141,177.336,179.380
7142,177.338,184.457
7143,177.341,189.533
7144,177.343,194.610
7145,177.345,199.686
7146,177.347,204.763
7147,177.349,209.840
7148,177.351,214.916
7149,177.354,219.993
7150,177.356,225.069
7151,177.358,230.146
7152,177.360,235.223
7153,177.362,240.299
7154,177.364,245.376
7155,177.366,250.453
7156,177.369,255.529
7157,177.371,260.606
7158,177.373,265.682
7159,177.375,270.759
7160,177.377,275.836
7161,177.379,280.912
7162,177.382,285.989
7163,177.384,291.065
7164,177.386,296.142
7165,177.388,301.219
7166,177.390,306.295
7167,177.392,311.372
7168,177.395,316.448
7169,177.397,321.525
7170,177.399,326.602
7171,177.401,331.678
7172,177.403,336.755
7173,177.405,341.832
7174,177.408,346.908
7175,177.410,351.985
7176,177.412,357.061
7177,177.414,362.138
7178,177.416,367.215
7179,177.418,372.291
7180,177.421,377.368
7181,177.423,382.445
7182,177.425,387.521
7183,182.254,2.236
7184,182.250,7.357
7185,182.250,12.450
7186,182.251,17.528
7187,182.253,22.601
7188,182.255,27.671
7189,182.258,32.740
7190,182.260,37.809
7191,182.263,42.877
7192,182.265,47.946
7193,182.268,53.014
7194,182.270,58.083
7195,182.273,63.151
7196,182.275,68.220
7197,182.278,73.288
7198,182.280,78.357
7199,182.283,83.425
7200,182.285,88.494
7201,182.288,93.562
7202,182.290,98.631
7203,182.293,103.699
7204,182.295,108.767
7205,182.298,113.836
7206,182.301,118.904
7207,182.303,123.973
7208,182.306,129.041
7209,182.308,134.110
7210,182.311,139.178
7211,182.313,144.246
7212,182.316,149.315
7213,182.318,154.383
7214,182.321,159.452
7215,182.323,164.520
7216,182.326,169.589
7217,182.328,174.657
7218,182.331,179.725
7219,182.333,184.794
7220,182.336,189.862
7221,182.339,194.931
7222,182.341,199.999
7223,182.344,205.068
7224,182.346,210.136
7225,182.349,215.204
7226,182.351,220.273
7227,182.354,225.341
7228,182.356,230.410
7229,182.359,235.478
7230,182.361,240.546
7231,182.364,245.615
7232,182.366,250.683
7233,182.369,255.752
7234,182.372,260.820
7235,182.374,265.888
7236,182.377,270.957
7237,182.379,276.025
7238,182.382,281.094
7239,182.384,286.162
7240,182.387,291.230
7241,182.389,296.299
7242,182.392,301.367
7243,182.394,306.436
7244,182.397,311.504
7245,182.399,316.572
7246,182.402,321.641
7247,182.405,326.709
7248,182.407,331.777
7249,182.410,336.846
7250,182.412,341.914
7251,182.415,346.983
7252,182.417,352.051
7253,182.420,357.119
7254,182.422,362.188
7255,182.425,367.256
7256,182.427,372.324
7257,182.430,377.393
7258,182.432,382.461
7259,182.435,387.529
7260,187.232,2.904
7261,187.227,8.023
7262,187.227,13.101
7263,187.229,18.167
7264,187.231,23.228
7265,187.234,28.289
7266,187.237,33.349
7267,187.240,38.409
7268,187.243,43.469
7269,187.246,48.529
7270,187.249,53.589
7271,187.252,58.649
7272,187.255,63.709
7273,187.258,68.769
7274,187.261,73.829
7275,187.264,78.889
7276,187.266,83.949
7277,187.269,89.008
7278,187.272,94.068
7279,187.275,99.128
7280,187.278,104.188
7281,187.281,109.248
7282,187.284,114.308
7283,187.287,119.368
7284,187.290,124.428
7285,187.293,129.488
7286,187.296,134.548
7287,187.299,139.608
7288,187.302,144.667
7289,187.305,149.727
7290,187.308,154.787
7291,187.311,159.847
7292,187.314,164.907
7293,187.317,169.967
7294,187.320,175.027
7295,187.323,180.087
7296,187.326,185.146
7297,187.329,190.206
7298,187.332,195.266
7299,187.335,200.326
7300,187.338,205.386
7301,187.341,210.446
7302,187.344,215.505
7303,187.347,220.565
7304,187.350,225.625
7305,187.353,230.685
7306,187.356,235.745
7307,187.359,240.805
7308,187.362,245.864
7309,187.365,250.924
7310,187.368,255.984
7311,187.371,261.044
7312,187.373,266.104
7313,187.376,271.163
7314,187.379,276.223
7315,187.382,281.283
7316,187.385,286.343
7317,187.388,291.403
7318,187.391,296.462
7319,187.394,301.522
7320,187.397,306.582
7321,187.400,311.642
7322,187.403,316.701
7323,187.406,321.761
7324,187.409,326.821
7325,187.412,331.881
7326,187.415,336.940
7327,187.418,342.000
7328,187.421,347.060
7329,187.424,352.120
7330,187.427,357.179
7331,187.430,362.239
7332,187.433,367.299
7333,187.436,372.359
7334,187.439,377.418
7335,187.442,382.478
7336,187.445,387.538
7337,192.193,3.680
7338,192.198,8.708
7339,192.202,13.743
7340,192.206,18.786
7341,192.210,23.834
7342,192.214,28.884
7343,192.217,33.935
7344,192.220,38.986
7345,192.224,44.038
7346,192.227,49.090
7347,192.231,54.141
7348,192.234,59.193
7349,192.237,64.245
7350,192.241,69.297
7351,192.244,74.348
7352,192.247,79.400
7353,192.251,84.452
7354,192.254,89.503
7355,192.258,94.555
7356,192.261,99.607
7357,192.264,104.658
7358,192.268,109.710
7359,192.271,114.762
7360,192.275,119.813
7361,192.278,124.865
7362,192.281,129.917
7363,192.285,134.968
7364,192.288,140.020
7365,192.292,145.072
7366,192.295,150.123
7367,192.298,155.175
7368,192.302,160.226
7369,192.305,165.278
7370,192.309,170.330
7371,192.312,175.381
7372,192.315,180.433
7373,192.319,185.485
7374,192.322,190.536
7375,192.326,195.588
7376,192.329,200.639
7377,192.332,205.691
7378,192.336,210.742
7379,192.339,215.794
7380,192.343,220.846
7381,192.346,225.897
7382,192.349,230.949
7383,192.353,236.000
7384,192.356,241.052
7385,192.360,246.103
7386,192.363,251.155
7387,192.366,256.207
7388,192.370,261.258
7389,192.373,266.310
7390,192.377,271.361
7391,192.380,276.413
7392,192.384,281.464
7393,192.387,286.516
7394,192.390,291.567
7395,192.394,296.619
7396,192.397,301.670
7397,192.401,306.722
7398,192.404,311.773
7399,192.407,316.825
7400,192.411,321.876
7401,192.414,326.928
7402,192.418,331.979
7403,192.421,337.031
7404,192.425,342.082
7405,192.428,347.134
7406,192.431,352.185
7407,192.435,357.237
7408,192.438,362.288
7409,192.442,367.339
7410,192.445,372.391
7411,192.448,377.442
7412,192.452,382.494
7413,192.455,387.545
7414,197.160,4.389
7415,197.176,9.313
7416,197.185,14.305
7417,197.191,19.327
7418,197.196,24.362
7419,197.200,29.403
7420,197.204,34.445
7421,197.208,39.489
7422,197.211,44.533
7423,197.215,49.578
7424,197.219,54.622
7425,197.223,59.667
7426,197.226,64.711
7427,197.230,69.756
7428,197.234,74.800
7429,197.238,79.845
7430,197.241,84.889
7431,197.245,89.934
7432,197.249,94.978
7433,197.252,100.023
7434,197.256,105.067
7435,197.260,110.111
7436,197.264,115.156
7437,197.267,120.200
7438,197.271,125.245
7439,197.275,130.289
7440,197.279,135.334
7441,197.282,140.378
7442,197.286,145.423
7443,197.290,150.467
7444,197.293,155.511
7445,197.297,160.556
7446,197.301,165.600
7447,197.305,170.645
7448,197.308,175.689
7449,197.312,180.734
7450,197.316,185.778
7451,197.320,190.822
7452,197.323,195.867
7453,197.327,200.911
7454,197.331,205.956
7455,197.335,211.000
7456,197.338,216.044
7457,197.342,221.089
7458,197.346,226.133
7459,197.349,231.178
7460,197.353,236.222
7461,197.357,241.266
7462,197.361,246.311
7463,197.364,251.355
7464,197.368,256.399
7465,197.372,261.444
7466,197.376,266.488
7467,197.379,271.532
7468,197.383,276.577
7469,197.387,281.621
7470,197.391,286.666
7471,197.394,291.710
7472,197.398,296.754
7473,197.402,301.799
7474,197.406,306.843
7475,197.409,311.887
7476,197.413,316.931
7477,197.417,321.976
7478,197.421,327.020
7479,197.424,332.064
7480,197.428,337.109
7481,197.432,342.153
7482,197.436,347.197
7483,197.439,352.242
7484,197.443,357.286
7485,197.447,362.330
7486,197.451,367.374
7487,197.454,372.419
7488,197.458,377.463
7489,197.462,382.507
7490,197.465,387.552
7491,202.153,4.850
7492,202.171,9.763
7493,202.181,14.743
7494,202.187,19.756
7495,202.193,24.782
7496,202.197,29.816
7497,202.201,34.852
7498,202.205,39.890
7499,202.209,44.928
7500,202.213,49.967
7501,202.217,55.006
7502,202.221,60.044
7503,202.225,65.083
7504,202.229,70.122
7505,202.233,75.161
7506,202.237,80.199
7507,202.241,85.238
7508,202.244,90.277
7509,202.248,95.315
7510,202.252,100.354
7511,202.256,105.393
7512,202.260,110.431
7513,202.264,115.470
7514,202.268,120.509
7515,202.272,125.548
7516,202.276,130.586
7517,202.280,135.625
7518,202.284,140.664
7519,202.288,145.702
7520,202.291,150.741
7521,202.295,155.780
7522,202.299,160.818
7523,202.303,165.857
7524,202.307,170.896
7525,202.311,175.934
7526,202.315,180.973
7527,202.319,186.012
7528,202.323,191.050
7529,202.327,196.089
7530,202.331,201.128
7531,202.335,206.166
7532,202.338,211.205
7533,202.342,216.244
7534,202.346,221.282
7535,202.350,226.321
7536,202.354,231.360
7537,202.358,236.398
7538,202.362,241.437
7539,202.366,246.476
7540,202.370,251.514
7541,202.374,256.553
7542,202.378,261.592
7543,202.382,266.630
7544,202.386,271.669
7545,202.389,276.708
7546,202.393,281.746
7547,202.397,286.785
7548,202.401,291.823
7549,202.405,296.862
7550,202.409,301.901
7551,202.413,306.939
7552,202.417,311.978
7553,202.421,317.017
7554,202.425,322.055
7555,202.429,327.094
7556,202.433,332.132
7557,202.437,337.171
7558,202.441,342.210
7559,202.444,347.248
7560,202.448,352.287
7561,202.452,357.325
7562,202.456,362.364
7563,202.460,367.403
7564,202.464,372.441
7565,202.468,377.480
7566,202.472,382.519
7567,202.476,387.558
7568,207.168,5.114
7569,207.180,10.071
7570,207.189,15.062
7571,207.195,20.075
7572,207.200,25.099
7573,207.205,30.128
7574,207.209,35.160
7575,207.213,40.194
7576,207.217,45.228
7577,207.221,50.262
7578,207.225,55.296
7579,207.229,60.330
7580,207.233,65.365
7581,207.237,70.399
7582,207.241,75.433
7583,207.245,80.468
7584,207.249,85.502
7585,207.253,90.536
7586,207.257,95.571
7587,207.261,100.605
7588,207.265,105.639
7589,207.268,110.674
7590,207.272,115.708
7591,207.276,120.742
7592,207.280,125.777
7593,207.284,130.811
7594,207.288,135.845
7595,207.292,140.880
7596,207.296,145.914
7597,207.300,150.948
7598,207.304,155.983
7599,207.308,161.017
7600,207.312,166.052
7601,207.316,171.086
7602,207.320,176.120
7603,207.324,181.155
7604,207.328,186.189
7605,207.332,191.223
7606,207.336,196.258
7607,207.340,201.292
7608,207.344,206.326
7609,207.348,211.360
7610,207.352,216.395
7611,207.356,221.429
7612,207.360,226.463
7613,207.364,231.498
7614,207.367,236.532
7615,207.371,241.566
7616,207.375,246.601
7617,207.379,251.635
7618,207.383,256.669
7619,207.387,261.704
7620,207.391,266.738
7621,207.395,271.772
7622,207.399,276.807
7623,207.403,281.841
7624,207.407,286.875
7625,207.411,291.910
7626,207.415,296.944
7627,207.419,301.978
7628,207.423,307.013
7629,207.427,312.047
7630,207.431,317.081
7631,207.435,322.115
7632,207.439,327.150
7633,207.443,332.184
7634,207.447,337.218
7635,207.451,342.253
7636,207.455,347.287
7637,207.459,352.321
7638,207.463,357.356
7639,207.467,362.390
7640,207.471,367.424
7641,207.474,372.458
7642,207.478,377.493
7643,207.482,382.527
7644,207.486,387.562
7645,212.191,5.300
7646,212.199,10.290
7647,212.206,15.295
7648,212.212,20.311
7649,212.216,25.335
7650,212.221,30.362
7651,212.225,35.391
7652,212.229,40.421
7653,212.233,45.452
7654,212.237,50.483
7655,212.240,55.514
7656,212.244,60.545
7657,212.248,65.576
7658,212.252,70.607
7659,212.256,75.638
7660,212.260,80.669
7661,212.264,85.700
7662,212.268,90.731
7663,212.272,95.762
7664,212.275,100.794
7665,212.279,105.825
7666,212.283,110.856
7667,212.287,115.887
7668,212.291,120.918
7669,212.295,125.949
7670,212.299,130.980
7671,212.303,136.011
7672,212.307,141.042
7673,212.310,146.073
7674,212.314,151.104
7675,212.318,156.135
7676,212.322,161.167
7677,212.326,166.198
7678,212.330,171.229
7679,212.334,176.260
7680,212.338,181.291
7681,212.341,186.322
7682,212.345,191.353
7683,212.349,196.384
7684,212.353,201.415
7685,212.357,206.446
7686,212.361,211.477
7687,212.365,216.508
7688,212.369,221.539
7689,212.373,226.571
7690,212.376,231.602
7691,212.380,236.633
7692,212.384,241.664
7693,212.388,246.695
7694,212.392,251.726
7695,212.396,256.757
7696,212.400,261.788
7697,212.404,266.819
7698,212.408,271.850
7699,212.411,276.881
7700,212.415,281.912
7701,212.419,286.943
7702,212.423,291.975
7703,212.427,297.006
7704,212.431,302.037
7705,212.435,307.068
7706,212.439,312.099
7707,212.443,317.130
7708,212.446,322.161
7709,212.450,327.192
7710,212.454,332.223
7711,212.458,337.254
7712,212.462,342.285
7713,212.466,347.316
7714,212.470,352.347
7715,212.474,357.378
7716,212.477,362.409
7717,212.481,367.441
7718,212.485,372.472
7719,212.489,377.503
7720,212.493,382.534
7721,212.497,387.565
7722,217.218,5.451
7723,217.224,10.460
7724,217.229,15.474
7725,217.234,20.493
7726,217.238,25.517
7727,217.242,30.543
7728,217.246,35.570
7729,217.250,40.598
7730,217.254,45.626
7731,217.258,50.654
7732,217.261,55.683
7733,217.265,60.711
7734,217.269,65.740
7735,217.272,70.769
7736,217.276,75.797
7737,217.280,80.826
7738,217.284,85.854
7739,217.287,90.883
7740,217.291,95.911
7741,217.295,100.940
7742,217.299,105.968
7743,217.302,110.997
7744,217.306,116.026
7745,217.310,121.054
7746,217.314,126.083
7747,217.317,131.111
7748,217.321,136.140
7749,217.325,141.168
7750,217.328,146.197
7751,217.332,151.225
7752,217.336,156.254
7753,217.340,161.283
7754,217.343,166.311
7755,217.347,171.340
7756,217.351,176.368
7757,217.355,181.397
7758,217.358,186.425
7759,217.362,191.454
7760,217.366,196.483
7761,217.369,201.511
7762,217.373,206.540
7763,217.377,211.568
7764,217.381,216.597
7765,217.384,221.625
7766,217.388,226.654
7767,217.392,231.682
7768,217.396,236.711
7769,217.399,241.740
7770,217.403,246.768
7771,217.407,251.797
7772,217.411,256.825
7773,217.414,261.854
7774,217.418,266.882
7775,217.422,271.911
7776,217.425,276.939
7777,217.429,281.968
7778,217.433,286.997
7779,217.437,292.025
7780,217.440,297.054
7781,217.444,302.082
7782,217.448,307.111
7783,217.452,312.139
7784,217.455,317.168
7785,217.459,322.196
7786,217.463,327.225
7787,217.466,332.254
7788,217.470,337.282
7789,217.474,342.311
7790,217.478,347.339
7791,217.481,352.368
7792,217.485,357.396
7793,217.489,362.425
7794,217.493,367.453
7795,217.496,372.482
7796,217.500,377.511
7797,217.504,382.539
7798,217.507,387.568
7799,222.247,5.586
7800,222.251,10.603
7801,222.256,15.622
7802,222.260,20.644
7803,222.264,25.667
7804,222.267,30.692
7805,222.271,35.717
7806,222.275,40.743
7807,222.278,45.770
7808,222.282,50.796
7809,222.285,55.823
7810,222.289,60.849
7811,222.292,65.875
7812,222.296,70.902
7813,222.299,75.928
7814,222.303,80.955
7815,222.306,85.981
7816,222.310,91.008
7817,222.313,96.034
7818,222.317,101.061
7819,222.321,106.087
7820,222.324,111.114
7821,222.328,116.140
7822,222.331,121.167
7823,222.335,126.193
7824,222.338,131.220
7825,222.342,136.246
7826,222.345,141.273
7827,222.349,146.299
7828,222.352,151.326
7829,222.356,156.352
7830,222.359,161.379
7831,222.363,166.405
7832,222.366,171.431
7833,222.370,176.458
7834,222.373,181.484
7835,222.377,186.511
7836,222.381,191.537
7837,222.384,196.564
7838,222.388,201.590
7839,222.391,206.617
7840,222.395,211.643
7841,222.398,216.670
7842,222.402,221.696
7843,222.405,226.723
7844,222.409,231.749
7845,222.412,236.776
7846,222.416,241.802
7847,222.419,246.829
7848,222.423,251.855
7849,222.426,256.882
7850,222.430,261.908
7851,222.434,266.935
7852,222.437,271.961
7853,222.441,276.988
7854,222.444,282.014
7855,222.448,287.040
7856,222.451,292.067
7857,222.455,297.093
7858,222.458,302.120
7859,222.462,307.146
7860,222.465,312.173
7861,222.469,317.199
7862,222.472,322.226
7863,222.476,327.252
7864,222.479,332.279
7865,222.483,337.305
7866,222.486,342.332
7867,222.490,347.358
7868,222.494,352.385
7869,222.497,357.411
7870,222.501,362.438
7871,222.504,367.464
7872,222.508,372.491
7873,222.511,377.517
7874,222.515,382.544
7875,222.518,387.570
7876,227.276,5.713
7877,227.280,10.733
7878,227.284,15.755
7879,227.287,20.777
7880,227.291,25.800
7881,227.294,30.823
7882,227.298,35.848
7883,227.301,40.872
7884,227.304,45.896
7885,227.308,50.921
7886,227.311,55.946
7887,227.314,60.970
7888,227.318,65.995
7889,227.321,71.019
7890,227.324,76.044
7891,227.328,81.069
7892,227.331,86.093
7893,227.334,91.118
7894,227.337,96.143
7895,227.341,101.167
7896,227.344,106.192
7897,227.347,111.217
7898,227.351,116.241
7899,227.354,121.266
7900,227.357,126.291
7901,227.361,131.315
7902,227.364,136.340
7903,227.367,141.364
7904,227.370,146.389
7905,227.374,151.414
7906,227.377,156.438
7907,227.380,161.463
7908,227.384,166.488
7909,227.387,171.512
7910,227.390,176.537
7911,227.394,181.562
7912,227.397,186.586
7913,227.400,191.611
7914,227.403,196.636
7915,227.407,201.660
7916,227.410,206.685
7917,227.413,211.709
7918,227.417,216.734
7919,227.420,221.759
7920,227.423,226.783
7921,227.427,231.808
7922,227.430,236.833
7923,227.433,241.857
7924,227.436,246.882
7925,227.440,251.907
7926,227.443,256.931
7927,227.446,261.956
7928,227.450,266.981
7929,227.453,272.005
7930,227.456,277.030
7931,227.460,282.055
7932,227.463,287.079
7933,227.466,292.104
7934,227.469,297.128
7935,227.473,302.153
7936,227.476,307.178
7937,227.479,312.202
7938,227.483,317.227
7939,227.486,322.252
7940,227.489,327.276
7941,227.493,332.301
7942,227.496,337.326
7943,227.499,342.350
7944,227.503,347.375
7945,227.506,352.400
7946,227.509,357.424
7947,227.512,362.449
7948,227.516,367.474
7949,227.519,372.498
7950,227.522,377.523
7951,227.526,382.548
7952,227.529,387.572
7953,232.306,5.837
7954,232.310,10.858
7955,232.313,15.880
7956,232.316,20.901
7957,232.319,25.923
7958,232.322,30.946
7959,232.325,35.968
7960,232.329,40.991
7961,232.332,46.014
7962,232.335,51.037
7963,232.338,56.060
7964,232.341,61.083
7965,232.344,66.106
7966,232.347,71.129
7967,232.350,76.151
7968,232.353,81.174
7969,232.356,86.197
7970,232.359,91.220
7971,232.362,96.243
7972,232.365,101.266
7973,232.368,106.289
7974,232.371,111.312
7975,232.374,116.335
7976,232.378,121.358
7977,232.381,126.381
7978,232.384,131.404
7979,232.387,136.427
7980,232.390,141.450
7981,232.393,146.473
7982,232.396,151.496
7983,232.399,156.519
7984,232.402,161.542
7985,232.405,166.564
7986,232.408,171.587
7987,232.411,176.610
7988,232.414,181.633
7989,232.417,186.656
7990,232.420,191.679
7991,232.423,196.702
7992,232.426,201.725
7993,232.430,206.748
7994,232.433,211.771
7995,232.436,216.794
7996,232.439,221.817
7997,232.442,226.840
7998,232.445,231.863
7999,232.448,236.886
8000,232.451,241.909
8001,232.454,246.932
8002,232.457,251.955
8003,232.460,256.977
8004,232.463,262.000
8005,232.466,267.023
8006,232.469,272.046
8007,232.472,277.069
8008,232.475,282.092
8009,232.478,287.115
8010,232.482,292.138
8011,232.485,297.161
8012,232.488,302.184
8013,232.491,307.207
8014,232.494,312.230
8015,232.497,317.253
8016,232.500,322.276
8017,232.503,327.299
8018,232.506,332.322
8019,232.509,337.345
8020,232.512,342.368
8021,232.515,347.390
8022,232.518,352.413
8023,232.521,357.436
8024,232.524,362.459
8025,232.527,367.482
8026,232.530,372.505
8027,232.534,377.528
8028,232.537,382.551
8029,232.540,387.574
8030,237.337,5.960
8031,237.339,10.980
8032,237.342,16.001
8033,237.345,21.022
8034,237.348,26.042
8035,237.351,31.063
8036,237.354,36.085
8037,237.357,41.106
8038,237.359,46.127
8039,237.362,51.148
8040,237.365,56.170
8041,237.368,61.191
8042,237.371,66.212
8043,237.373,71.233
8044,237.376,76.255
8045,237.379,81.276
8046,237.382,86.297
8047,237.385,91.319
8048,237.387,96.340
8049,237.390,101.361
8050,237.393,106.383
8051,237.396,111.404
8052,237.399,116.425
8053,237.401,121.447
8054,237.404,126.468
8055,237.407,131.489
8056,237.410,136.510
8057,237.413,141.532
8058,237.416,146.553
8059,237.418,151.574
8060,237.421,156.596
8061,237.424,161.617
8062,237.427,166.638
8063,237.430,171.660
8064,237.432,176.681
8065,237.435,181.702
8066,237.438,186.723
8067,237.441,191.745
8068,237.444,196.766
8069,237.446,201.787
8070,237.449,206.809
8071,237.452,211.830
8072,237.455,216.851
8073,237.458,221.873
8074,237.460,226.894
8075,237.463,231.915
8076,237.466,236.937
8077,237.469,241.958
8078,237.472,246.979
8079,237.475,252.000
8080,237.477,257.022
8081,237.480,262.043
8082,237.483,267.064
8083,237.486,272.086
8084,237.489,277.107
8085,237.491,282.128
8086,237.494,287.150
8087,237.497,292.171
8088,237.500,297.192
8089,237.503,302.214
8090,237.505,307.235
8091,237.508,312.256
8092,237.511,317.277
8093,237.514,322.299
8094,237.517,327.320
8095,237.519,332.341
8096,237.522,337.363
8097,237.525,342.384
8098,237.528,347.405
8099,237.531,352.427
8100,237.534,357.448
8101,237.536,362.469
8102,237.539,367.491
8103,237.542,372.512
8104,237.545,377.533
8105,237.548,382.554
8106,237.550,387.576
8107,242.367,6.082
8108,242.369,11.101
8109,242.372,16.120
8110,242.374,21.140
8111,242.377,26.159
8112,242.380,31.179
8113,242.382,36.199
8114,242.385,41.218
8115,242.387,46.238
8116,242.390,51.258
8117,242.392,56.277
8118,242.395,61.297
8119,242.398,66.317
8120,242.400,71.336
8121,242.403,76.356
8122,242.405,81.376
8123,242.408,86.395
8124,242.410,91.415
8125,242.413,96.435
8126,242.415,101.455
8127,242.418,106.474
8128,242.421,111.494
8129,242.423,116.514
8130,242.426,121.533
8131,242.428,126.553
8132,242.431,131.573
8133,242.433,136.592
8134,242.436,141.612
8135,242.438,146.632
8136,242.441,151.652
8137,242.444,156.671
8138,242.446,161.691
8139,242.449,166.711
8140,242.451,171.730
8141,242.454,176.750
8142,242.456,181.770
8143,242.459,186.789
8144,242.461,191.809
8145,242.464,196.829
8146,242.467,201.849
8147,242.469,206.868
8148,242.472,211.888
8149,242.474,216.908
8150,242.477,221.927
8151,242.479,226.947
8152,242.482,231.967
8153,242.484,236.986
8154,242.487,242.006
8155,242.490,247.026
8156,242.492,252.046
8157,242.495,257.065
8158,242.497,262.085
8159,242.500,267.105
8160,242.502,272.124
8161,242.505,277.144
8162,242.507,282.164
8163,242.510,287.183
8164,242.513,292.203
8165,242.515,297.223
8166,242.518,302.242
8167,242.520,307.262
8168,242.523,312.282
8169,242.525,317.302
8170,242.528,322.321
8171,242.530,327.341
8172,242.533,332.361
8173,242.536,337.380
8174,242.538,342.400
8175,242.541,347.420
8176,242.543,352.439
8177,242.546,357.459
8178,242.548,362.479
8179,242.551,367.499
8180,242.553,372.518
8181,242.556,377.538
8182,242.559,382.558
8183,242.561,387.577
8184,247.397,6.203
8185,247.399,11.221
8186,247.402,16.239
8187,247.404,21.257
8188,247.406,26.275
8189,247.408,31.293
8190,247.411,36.312
8191,247.413,41.330
8192,247.415,46.348
8193,247.418,51.366
8194,247.420,56.384
8195,247.422,61.402
8196,247.425,66.420
8197,247.427,71.438
8198,247.429,76.456
8199,247.431,81.474
8200,247.434,86.493
8201,247.436,91.511
8202,247.438,96.529
8203,247.441,101.547
8204,247.443,106.565
8205,247.445,111.583
8206,247.448,116.601
8207,247.450,121.619
8208,247.452,126.637
8209,247.454,131.656
8210,247.457,136.674
8211,247.459,141.692
8212,247.461,146.710
8213,247.464,151.728
8214,247.466,156.746
8215,247.468,161.764
8216,247.471,166.782
8217,247.473,171.800
8218,247.475,176.818
8219,247.478,181.837
8220,247.480,186.855
8221,247.482,191.873
8222,247.484,196.891
8223,247.487,201.909
8224,247.489,206.927
8225,247.491,211.945
8226,247.494,216.963
8227,247.496,221.981
8228,247.498,227.000
8229,247.501,232.018
8230,247.503,237.036
8231,247.505,242.054
8232,247.507,247.072
8233,247.510,252.090
8234,247.512,257.108
8235,247.514,262.126
8236,247.517,267.144
8237,247.519,272.163
8238,247.521,277.181
8239,247.524,282.199
8240,247.526,287.217
8241,247.528,292.235
8242,247.530,297.253
8243,247.533,302.271
8244,247.535,307.289
8245,247.537,312.307
8246,247.540,317.326
8247,247.542,322.344
8248,247.544,327.362
8249,247.547,332.380
8250,247.549,337.398
8251,247.551,342.416
8252,247.553,347.434
8253,247.556,352.452
8254,247.558,357.470
8255,247.560,362.488
8256,247.563,367.507
8257,247.565,372.525
8258,247.567,377.543
8259,247.570,382.561
8260,247.572,387.579
8261,252.427,6.325
8262,252.429,11.342
8263,252.431,16.358
8264,252.433,21.375
8265,252.435,26.391
8266,252.437,31.408
8267,252.439,36.424
8268,252.441,41.441
8269,252.443,46.457
8270,252.446,51.474
8271,252.448,56.490
8272,252.450,61.507
8273,252.452,66.523
8274,252.454,71.540
8275,252.456,76.556
8276,252.458,81.573
8277,252.460,86.589
8278,252.462,91.606
8279,252.464,96.622
8280,252.466,101.639
8281,252.468,106.655
8282,252.470,111.672
8283,252.472,116.688
8284,252.474,121.705
8285,252.476,126.721
8286,252.478,131.738
8287,252.480,136.754
8288,252.482,141.771
8289,252.484,146.788
8290,252.486,151.804
8291,252.489,156.821
8292,252.491,161.837
8293,252.493,166.854
8294,252.495,171.870
8295,252.497,176.887
8296,252.499,181.903
8297,252.501,186.920
8298,252.503,191.936
8299,252.505,196.953
8300,252.507,201.969
8301,252.509,206.986
8302,252.511,212.002
8303,252.513,217.019
8304,252.515,222.035
8305,252.517,227.052
8306,252.519,232.068
8307,252.521,237.085
8308,252.523,242.101
8309,252.525,247.118
8310,252.527,252.135
8311,252.529,257.151
8312,252.531,262.168
8313,252.534,267.184
8314,252.536,272.201
8315,252.538,277.217
8316,252.540,282.234
8317,252.542,287.250
8318,252.544,292.267
8319,252.546,297.283
8320,252.548,302.300
8321,252.550,307.316
8322,252.552,312.333
8323,252.554,317.349
8324,252.556,322.366
8325,252.558,327.382
8326,252.560,332.399
8327,252.562,337.415
8328,252.564,342.432
8329,252.566,347.448
8330,252.568,352.465
8331,252.570,357.481
8332,252.572,362.498
8333,252.574,367.515
8334,252.576,372.531
8335,252.579,377.548
8336,252.581,382.564
8337,252.583,387.581
8338,257.457,6.447
8339,257.459,11.462
8340,257.461,16.477
8341,257.463,21.492
8342,257.464,26.507
8343,257.466,31.521
8344,257.468,36.536
8345,257.470,41.551
8346,257.472,46.566
8347,257.473,51.581
8348,257.475,56.596
8349,257.477,61.611
8350,257.479,66.626
8351,257.481,71.641
8352,257.482,76.656
8353,257.484,81.671
8354,257.486,86.686
8355,257.488,91.701
8356,257.490,96.716
8357,257.491,101.731
8358,257.493,106.746
8359,257.495,111.761
8360,257.497,116.775
8361,257.498,121.790
8362,257.500,126.805
8363,257.502,131.820
8364,257.504,136.835
8365,257.506,141.850
8366,257.507,146.865
8367,257.509,151.880
8368,257.511,156.895
8369,257.513,161.910
8370,257.515,166.925
8371,257.516,171.940
8372,257.518,176.955
8373,257.520,181.970
8374,257.522,186.985
8375,257.524,192.000
8376,257.525,197.014
8377,257.527,202.029
8378,257.529,207.044
